Legal Name,DBA,Product Name,SKU,Package UPC,Units per Package,mL per Unit,Product Category,Characterizing Flavor,Date Added to Directory
"ArcVape Distribution, LLC",ArcVape Distribution,Finest - Strawmelon Sour Belts SALT - 30mL - 50mg,FIN-SSBELT-30ML-S-50MG,810152541401,1,30,E-liquid,Strawberry Melon,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,Finest - Tiramisu Custard - 60mL - 3mg,FIN-TCUST-60ML-F-3MG,851953008557,1,60,E-liquid,Tiramisu Custard,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,Finest - Tiramisu Custard - 60mL - 6mg,FIN-TCUST-60ML-F-6MG,851953008564,1,60,E-liquid,Tiramisu Custard,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,Finest - VCT - 60mL - 3mg,FIN-VCT-60ML-F-3MG,851953008731,1,60,E-liquid,Vanilla Tobacco,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Banana Taffy Freeze,NCF-DSP-50K-BTF-EA,850083603007,1,18,Disposable e-cigarette device,Banana,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Blue Razz Ice,NCF-DSP-50K-BRI-EA,850083603021,1,18,Disposable e-cigarette device,Blue Razz Ice,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Cool Mint,NCF-DSP-50K-CM-EA,850083603045,1,18,Disposable e-cigarette device,Cool Mint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Double Spearmint,NCF-DSP-50K-DS-EA,850083603069,1,18,Disposable e-cigarette device,Spearmint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Miami Mint,NCF-DSP-50K-MM-EA,850083603083,1,18,Disposable e-cigarette device,Mint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Orange FCUKING FAB,NCF-DSP-50K-OFF-EA,850083603106,1,18,Disposable e-cigarette device,Orange,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Sour FCUKING FAB,NCF-DSP-50K-SFF-EA,850083603120,1,18,Disposable e-cigarette device,Mixed Berries,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Strawberry Kiwi Ice,NCF-DSP-50K-SKI-EA,850083603144,1,18,Disposable e-cigarette device,Strawberry Kiwi,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - Strawberry Watermelon,NCF-DSP-50K-SW-EA,850083603168,1,18,Disposable e-cigarette device,Strawberry Watermelon,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape - White Peach Raspberry,NCF-DSP-50K-WPR-EA,850083603182,1,18,Disposable e-cigarette device,White Peach Raspberry,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Banana Taffy Freeze - 5 Units,NCF-DSP-50K-BTF-DSP5,850083603014,5,90,Disposable e-cigarette device,Banana,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Blue Razz Ice - 5 Units,NCF-DSP-50K-BRI-DSP5,850083603076,5,90,Disposable e-cigarette device,Blue Razz Ice,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Cool Mint - 5 Units,NCF-DSP-50K-CM-DSP5,850083603038,5,90,Disposable e-cigarette device,Cool Mint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Double Spearmint - 5 Units,NCF-DSP-50K-DS-DSP5,850083603052,5,90,Disposable e-cigarette device,Spearmint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Miami Mint - 5 Units,NCF-DSP-50K-MM-DSP5,850083603090,5,90,Disposable e-cigarette device,Mint,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Orange FCUKING FAB - 5 Units,NCF-DSP-50K-OFF-DSP5,850083603113,5,90,Disposable e-cigarette device,Orange,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Sour FCUKING FAB - 5 Units,NCF-DSP-50K-SFF-DSP5,850083603137,5,90,Disposable e-cigarette device,Mixed Berries,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Strawberry Kiwi Ice - 5 Units,NCF-DSP-50K-SKI-DSP5,850083603151,5,90,Disposable e-cigarette device,Strawberry Kiwi,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - Strawberry Watermelon - 5 Units,NCF-DSP-50K-SW-DSP5,850083603175,5,90,Disposable e-cigarette device,Strawberry Watermelon,2026-04-09
"ArcVape Distribution, LLC",ArcVape Distribution,NiCFLiP Disposable Vape Display - White Peach Raspberry - 5 Units,NCF-DSP-50K-WPR-DSP5,850083603199,5,90,Disposable e-cigarette device,White Peach Raspberry,2026-04-09
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 00 Cappuccino Tobacco 03mg,859099006284,859099006284,1,120,E-liquid,Cappuccino/Tobacco,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 00 Cappuccino Tobacco 06mg,859099006291,859099006291,1,120,E-liquid,Cappuccino/Tobacco,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 24 Salted Caramel Malt 03mg,859099006239,859099006239,1,120,E-liquid,Caramel,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 24 Salted Caramel Malt 06mg,859099006246,859099006246,1,120,E-liquid,Caramel,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Strawberry 03mg,818440025640,818440025640,1,100,E-liquid,Strawberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Strawberry 06mg,818440025657,818440025657,1,100,E-liquid,Strawberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Blueberry 03mg,818440029464,818440029464,1,100,E-liquid,Blueberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Blueberry 06mg,818440029471,818440029471,1,100,E-liquid,Blueberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Milky Loops 03mg,850058810386,850058810386,1,100,E-liquid,Mixed Fruit,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Milky Loops 06mg,850058810393,850058810393,1,100,E-liquid,Mixed Fruit,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Strawberry 30mg,850004286227,850004286227,1,30,E-liquid,Strawberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Strawberry 50mg,850004286234,850004286234,1,30,E-liquid,Strawberry,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Apple 30mg,850004286241,850004286241,1,30,E-liquid,Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Apple 50mg,850004286258,850004286258,1,30,E-liquid,Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Appleberry 30mg,850004286265,850004286265,1,30,E-liquid,Berry Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ Salt)(30mL) The Salty One - Appleberry 50mg,850004286272,850004286272,1,30,E-liquid,Berry Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Apple 03mg,818440029648,818440029648,1,100,E-liquid,Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(100mL) The One - Apple 06mg,818440029655,818440029655,1,100,E-liquid,Apple,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 32 Cinnamon Funnel Cake 03mg,853645006261,853645006261,1,120,E-liquid,Cinnamon,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 32 Cinnamon Funnel Cake 06mg,853645006278,853645006278,1,120,E-liquid,Cinnamon,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 05 New York Cheesecake 03mg,853645006117,853645006117,1,120,E-liquid,Cheesecake,2025-12-29
Beard Management Inc.,Beard Vape Co.,Beard (LIQ FB)(120mL) - No. 05 New York Cheesecake 06mg,853645006124,853645006124,1,120,E-liquid,Cheesecake,2025-12-29
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Juicy Peach Ice,Juicy Peach Ice-50000 Puffs,753275556313,1,22,Disposable e-cigarette device,Juicy Peach Ice,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Blue Razz Ice,Blue Razz Ice-50000 Puffs,753275556177,1,22,Disposable e-cigarette device,Blue Razz Ice,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Miami Mint,Miami Mint-50000 Puffs,753275556184,1,22,Disposable e-cigarette device,Miami Mint,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Blueberry Watermelon B Pop,Blueberry Watermelon B Pop-50000 Puffs,753275556191,1,22,Disposable e-cigarette device,Blueberry Watermelon B Pop,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Sour Apple Ice,Sour Apple Ice-50000 Puffs,753275556207,1,22,Disposable e-cigarette device,Sour Apple Ice,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Banana Strawberry,Banana Strawberry-50000 Puffs,753275556214,1,22,Disposable e-cigarette device,Banana Strawberry,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Watermelon Ice,Watermelon Ice -50000 Puffs,753275556221,1,22,Disposable e-cigarette device,Watermelon Ice,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Banana Taffy Ice,Banana Taffy Ice-50000 Puffs,753275556238,1,22,Disposable e-cigarette device,Banana Taffy Ice,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Tobacco,Smooth Tobacco-50000 Puffs,753275556245,1,22,Disposable e-cigarette device,Tobacco,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Strawberry B Pop,Strawberry B-Pop-50000 Puffs,753275556252,1,22,Disposable e-cigarette device,Strawberry B Pop,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Black Cherry Blast,Black Cherry Blast-50000 Puffs,753275556269,1,22,Disposable e-cigarette device,Black Cherry Blast,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Mexico Mango,Mexico Mango- 50000 Puffs,753275556276,1,22,Disposable e-cigarette device,Mexico Mango,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Kiwi Strawberry,Kiwi Strawberry-50000 Puffs,753275556283,1,22,Disposable e-cigarette device,Kiwi Strawberry,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Sour Fcuking Fab,Sour Fcuking Fab-50000 Puffs,753275556290,1,22,Disposable e-cigarette device,Sour Fcuking Fab,2026-04-30
Brand Daddy Manufacturing,Brand Daddy Manufacturing,Champs Vape Sour Mango Pineapple,Sour Mango Pineapple-50000 Puffs,753275556306,1,22,Disposable e-cigarette device,Sour Mango Pineapple,2026-04-30
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PLUS - TOBACCO,285535,00810132652103,1,5,Disposable e-cigarette device,Tobacco,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PLUS - SPEARMINT,285534,00810132652097,1,3.5,Disposable e-cigarette device,Spearmint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - BLUEBERRY LEMON,285503,810132650369,1,10,Disposable e-cigarette device,Blueberry & Lemon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - CHERRY LEMON,285504,810132650376,1,10,Disposable e-cigarette device,Cherry & Lemon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - COCONUT BANANA,285505,810132650345,1,10,Disposable e-cigarette device,Coconut & Banana,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - HONEYDEW PINEAPPLE,285506,810132650314,1,10,Disposable e-cigarette device,Honeydew & Pineapple,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - LEMON COLA,285507,810132650390,1,10,Disposable e-cigarette device,Lemon & Cola,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - MANGO,285508,810132650321,1,10,Disposable e-cigarette device,Mango,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - MINT,285509,810132650352,1,10,Disposable e-cigarette device,Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - PEACH BERRY,285510,810132650406,1,10,Disposable e-cigarette device,Peach & Berry,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - STRAW. APPLE,285511,810132650383,1,10,Disposable e-cigarette device,Strawberry & Apple,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRIME - STRAWBERRY MINT,285512,810132650338,1,10,Disposable e-cigarette device,Strawberry & Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - BANANA MINT,285577,618149268122,1,6,Disposable e-cigarette device,Banana & Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - BLUE BANANA,285578,618149267118,1,6,Disposable e-cigarette device,Blueberrry & Banana,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - BLUE RASPBERRY,285556,618149268481,1,6,Disposable e-cigarette device,Blueberry & Raspberry,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - BLUE WATERMELON,285551,618149269143,1,6,Disposable e-cigarette device,Blueberry & Watermelon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - BLUEBERRY MINT,285562,618149267132,1,6,Disposable e-cigarette device,Blueberry & Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - CHERRY COLA,285579,618149268276,1,6,Disposable e-cigarette device,Cherry & Cola,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - CHERRY LEMON,285563,618149267156,1,6,Disposable e-cigarette device,Cherry & Lemon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - CITRUS,285560,618149267095,1,6,Disposable e-cigarette device,Citrus,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - GRAPE,285564,618149267071,1,6,Disposable e-cigarette device,Grape,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - LEMON MINT,285565,618149267170,1,6,Disposable e-cigarette device,Lemon & Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - MENTHOL,285555,720665102160,1,6,Disposable e-cigarette device,Menthol,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - MINT,285566,618149267194,1,6,Disposable e-cigarette device,Mint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - ORANGE MANGO WATER,285567,618149267217,1,6,Disposable e-cigarette device,"Orange, Mango & Watermelon",2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - PEACH MANGO,285546,618149268887,1,6,Disposable e-cigarette device,Peach & Mango,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - PINE PASSION,285548,720665101279,1,6,Disposable e-cigarette device,Pineapple & Passionfruit,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - PINEAPPLE COCONUT,285572,618149267941,1,6,Disposable e-cigarette device,Pineapple & Coconut,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - POMEGRANATE BERRY MINT,285578,618149268153,1,6,Disposable e-cigarette device,"Pomegranate, Berry & Mint",2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - RASPBERRY LEMON,285568,618149267231,1,6,Disposable e-cigarette device,Raspberry & Lemon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - SPEARMINT,285573,618149267958,1,6,Disposable e-cigarette device,Spearmint,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - STRAW PEACH MINT,285569,618149267255,1,6,Disposable e-cigarette device,"Strawberry, Peach & Mint",2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - STRAWBERRY BANANA,285545,618149269167,1,6,Disposable e-cigarette device,Strawberry & Banana,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - STRAWBERRY CREAM,285576,618149268061,1,6,Disposable e-cigarette device,Strawberry,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - STRAWBERRY KIWI,285553,618149269112,1,6,Disposable e-cigarette device,Strawberry & Kiwi,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - STRAWMELON,285552,618149269082,1,6,Disposable e-cigarette device,Strawberry & Watermelon,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - TOBACCO,285574,618149269051,1,6,Disposable e-cigarette device,Tobacco,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - VANILLA TOBACCO,285558,618149268337,1,6,Disposable e-cigarette device,Vanilla & Tobacco,2025-10-01
Breeze Smoke LLC,Breeze Smoke LLC,BREEZE PRO - WATERMELON MINT,285575,618149268092,1,6,Disposable e-cigarette device,Watermelon & Mint,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Classic 3mg,100ml Chubby Gorilla Brewed Awakening Classic 3mg,855041008306,1,100,E-liquid,Coffee,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Classic 6mg,100ml Chubby Gorilla Brewed Awakening Classic 6mg,855041008290,1,100,E-liquid,Coffee,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Chai Tea 3mg,100ml Chubby Gorilla Brewed Awakening Chai Tea 3mg,855041008283,1,100,E-liquid,Chai Tea,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Chai Tea 6mg,100ml Chubby Gorilla Brewed Awakening Chai Tea 6mg,855041008276,1,100,E-liquid,Chai Tea,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Apple Cider 3mg,100ml Chubby Gorilla Brewed Awakening Apple Cider 3mg,855041008092,1,100,E-liquid,Apple,2025-10-01
Caribbeancloudcompany.com LLC,Caribbean Cloud Company,Brewed Awakening Apple Cider 6mg,100ml Chubby Gorilla Brewed Awakening Apple Cider 6mg,855041008146,1,100,E-liquid,Apple,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Blue Razz Ice - 5 %,PMM-25K-BLRI-50MG,810100434526,1,20,Disposable e-cigarette device,Raspberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Blueberry Burst - 5 %,PMM-25K-BLBT-50MG,810100434564,1,20,Disposable e-cigarette device,Blueberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Clear - 5 %,PMM-25K-CLR-50MG,810100434618,1,20,Disposable e-cigarette device,,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Grape Ice - 5 %,PMM-25K-GRPI-50MG,810100434632,1,20,Disposable e-cigarette device,Grape,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Mint Mojito - 5 %,PMM-25K-MIMO-50MG,810100434717,1,20,Disposable e-cigarette device,Mint,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Mystic Ice - 5 %,PMM-25K-MYIC-50MG,810100434731,1,20,Disposable e-cigarette device,Menthol,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Orange Passion Ice - 5 %,PMM-25K-OPIC-50MG,810100434519,1,20,Disposable e-cigarette device,Orange,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Peach Berry - 5 %,PMM-25K-PCHB-50MG,810100434823,1,20,Disposable e-cigarette device,Peach,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Strawberry Kiwi - 5 %,PMM-25K-SK-50MG,810100434939,1,20,Disposable e-cigarette device,Strawberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Watermelon Ice - 5 %,PMM-25K-WTRI-50MG,810100435080,1,20,Disposable e-cigarette device,Watermelon,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Sour Apple Ice - 5 %,PMM-25K-SAPI-50MG,810100435141,1,20,Disposable e-cigarette device,Sour Apple,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Strazz - 5 %,PMM-25K-STRA-50MG,810100435110,1,20,Disposable e-cigarette device,Strawberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Strawberry Cherry - 5 %,PMM-25K-STCH-50MG,810100435172,1,20,Disposable e-cigarette device,Cherry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - F'n Apple - 5 %,PMM-25K-FNAP-50MG,810100435189,1,20,Disposable e-cigarette device,Apple,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,Pachamama 25k - Juicy Mango - 5 %,PMM-25K-JUMA-50MG,810100435196,1,20,Disposable e-cigarette device,Mango,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Blueberry Lemonade - 30mL, 25mg",PCHS-30mL-BBLM-25mg,810100431501,1,30,E-liquid,Blueberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Blueberry Lemonade - 30mL, 50mg",PCHS-30mL-BBLM-50mg,810100431518,1,30,E-liquid,Blueberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Black Ice Menthol - 30mL, 25mg",PCHS-30mL-BIM-25mg,810100431402,1,30,E-liquid,Blackberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Black Ice Menthol - 30mL, 50mg",PCHS-30mL-BIM-50mg,810100431419,1,30,E-liquid,Blackberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - White Peach Ice - 30mL, 25mg",PCHS-30mL-WPI-25mg,810107812907,1,30,E-liquid,Peach,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - White Peach Ice - 30mL, 50mg",PCHS-30mL-WPI-50mg,810107812952,1,30,E-liquid,Peach,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Purple Mango - 30mL, 25mg",PCHS-30mL-PRMG-25mg,810107812945,1,30,E-liquid,Mango,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Purple Mango - 30mL, 50mg",PCHS-30mL-PRMG-50mg,810107812990,1,30,E-liquid,Mango,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Pink Berry Ice - 30mL, 25mg",PCHS-30mL-PKBI-25mg,810100435288,1,30,E-liquid,Berry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Pink Berry Ice - 30mL, 50mg",PCHS-30mL-PKBI-50mg,810100435202,1,30,E-liquid,Berry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Kiwi Passionfruit - 30mL, 25mg",PCHS-30mL-KGP-25mg,810107812921,1,30,E-liquid,Kiwi,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Kiwi Passionfruit - 30mL, 50mg",PCHS-30mL-KGP-50mg,810107813560,1,30,E-liquid,Kiwi,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Cherry Limeade - 30mL, 25mg",PCHS-30mL-CHL-25mg,810107812938,1,30,E-liquid,Cherry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Cherry Limeade - 30mL, 50mg",PCHS-30mL-CHL-50mg,810107812983,1,30,E-liquid,Cherry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Strawberry Watermelon - 30mL, 25mg",PCHS-30mL-SW-25mg,810100430559,1,30,E-liquid,Strawberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Strawberry Watermelon - 30mL, 50mg",PCHS-30mL-SW-50mg,810100430566,1,30,E-liquid,Strawberry,2025-10-01
Charlie's Chalk Dust LLC,Charlie's Chalk Dust LLC,"Pacha - Starfruit Grape Ice - 30mL, 25mg",PCHS-30mL-SGI-25mg,810100430733,1,30,E-liquid,Starfruit Ice,2025-10-01
